"INV_ID","PRINT_DATE","WEB_LOG","INVENTORY_NO"
62080,,,62080
62081,,,62081
62082,,,62082
62083,,,62083
62084,,,62084
62085,,,62085
62086,,,62086
62087,,,62087
62088,,,62088
62089,,,62089
62090,,,62090
62091,,,62091
62092,,,62092
62093,,,62093
62094,,,62094
62095,,,62095
62096,,,62096
62097,,,62097
62098,,,62098
62099,,,62099
62100,,,62100
62101,,,62101
62102,,,62102
62103,,,62103
62104,,,62104
62105,,,62105
62106,,,62106
62107,,,62107
62108,,,62108
62109,,,62109
62110,,,62110
62111,,,62111
62112,,,62112
62113,,,62113
62114,,,62114
62115,,,62115
62116,,,62116
62117,,,62117
62118,,,62118
62119,,,62119
62120,,,62120
62121,,,62121
62122,,,62122
62123,,,62123
62124,,,62124
62125,,,62125
62126,,,62126
62127,,,62127
62128,,,62128
62129,,,62129
62130,,,62130
62131,,,62131
62132,,,62132
62133,,,62133
62134,,,62134
62135,,,62135
62136,,,62136
62137,,,62137
62138,,,62138
62139,,,62139
62140,,,62140
62141,,,62141
62142,,,62142
62143,,,62143
68158,,,68158
68159,,,68159
68160,,,68160
68161,,,68161
68162,,,68162
68163,,,68163
68164,,,68164
68165,,,68165
68166,,,68166
68167,,,68167
68168,,,68168
68169,,,68169
68170,,,68170
68171,,,68171
68172,,,68172
68173,,,68173
68174,,,68174
68175,,,68175
68176,,,68176
68177,,,68177
68178,,,68178
68179,,,68179
68180,,,68180
68181,,,68181
68182,,,68182
68183,,,68183
68184,,,68184
68185,,,68185
68186,,,68186
68187,,,68187
68188,,,68188
68189,,,68189
68190,,,68190
68191,,,68191
68192,,,68192
68193,,,68193
68194,,,68194
68195,,,68195
68196,,,68196
68197,,,68197
68198,,,68198
68199,,,68199
68200,,,68200
68201,,,68201
68202,,,68202
68203,,,68203
68204,,,68204
68205,,,68205
68206,,,68206
68207,,,68207
68208,,,68208
68209,,,68209
68210,,,68210
68211,,,68211
68212,,,68212
68213,,,68213
68214,,,68214
68215,,,68215
68216,,,68216
68217,,,68217
68218,,,68218
68219,,,68219
68220,,,68220
68221,,,68221
68222,,,68222
68223,,,68223
68224,,,68224
68225,,,68225
68226,,,68226
68227,,,68227
68228,,,68228
68229,,,68229
68230,,,68230
68231,,,68231
68232,,,68232
68233,,,68233
68234,,,68234
68235,,,68235
68236,,,68236
68237,,,68237
68238,,,68238
68239,,,68239
68240,,,68240
68241,,,68241
68242,,,68242
68243,,,68243
68244,,,68244
68245,,,68245
68246,,,68246
68247,,,68247
68248,,,68248
68249,,,68249
68250,,,68250
68251,,,68251
68252,,,68252
68253,,,68253
68254,,,68254
68255,,,68255
68256,,,68256
68257,,,68257
68258,,,68258
68259,,,68259
68260,,,68260
68261,,,68261
68262,,,68262
68263,,,68263
68264,,,68264
68265,,,68265
68266,,,68266
80597,,,80597
80598,,,80598
80599,,,80599
80600,,,80600
80601,,,80601
80602,,,80602
80603,,,80603
80604,,,80604
80605,,,80605
80606,,,80606
80607,,,80607
80608,,,80608
80609,,,80609
80610,,,80610
80611,,,80611
80612,,,80612
80613,,,80613
80614,,,80614
80615,,,80615
80616,,,80616
80617,,,80617
80618,,,80618
80619,,,80619
80620,,,80620
80621,,,80621
80622,,,80622
80623,,,80623
80624,,,80624
80625,,,80625
80626,,,80626
80627,,,80627
80628,,,80628
80629,,,80629
80630,,,80630
80631,,,80631
80632,,,80632
80633,,,80633
80634,,,80634
80635,,,80635
80636,,,80636
80637,,,80637
80638,,,80638
80639,,,80639
80640,,,80640
80641,,,80641
80642,,,80642
80643,,,80643
80644,,,80644
80645,,,80645
80646,,,80646
80647,,,80647
80648,,,80648
80649,,,80649
80650,,,80650
80651,,,80651
80652,,,80652
80653,,,80653
80654,,,80654
80655,,,80655
80656,,,80656
80657,,,80657
80658,,,80658
80659,,,80659
80660,,,80660
80661,,,80661
80662,,,80662
80663,,,80663
80664,,,80664
80665,,,80665
80666,,,80666
80667,,,80667
80668,,,80668
80669,,,80669
80670,,,80670
80671,,,80671
80672,,,80672
80673,,,80673
80674,,,80674
80675,,,80675
80676,,,80676
80677,,,80677
80678,,,80678
80679,,,80679
80680,,,80680
80681,,,80681
80682,,,80682
80683,,,80683
80684,,,80684
80685,,,80685
80686,,,80686
80687,,,80687
80688,,,80688
80689,,,80689
80690,,,80690
80691,,,80691
80692,,,80692
80693,,,80693
80694,,,80694
80695,,,80695
80696,,,80696
80697,,,80697
80698,,,80698
80699,,,80699
80700,,,80700
80701,,,80701
80702,,,80702
80703,,,80703
80704,,,80704
80705,,,80705
80706,,,80706
80707,,,80707
80708,,,80708
56941,,,56941
56942,,,56942
56943,,,56943
56944,,,56944
56945,,,56945
56946,,,56946
56947,,,56947
56948,,,56948
56949,,,56949
56950,,,56950
56951,,,56951
56952,,,56952
56953,,,56953
56954,,,56954
56955,,,56955
56956,,,56956
56957,,,56957
56958,,,56958
56959,,,56959
56960,,,56960
56961,,,56961
56962,,,56962
56963,,,56963
56964,,,56964
56965,,,56965
56966,,,56966
56967,,,56967
56968,,,56968
56969,,,56969
56970,,,56970
56971,,,56971
56972,,,56972
56973,,,56973
56974,,,56974
56975,,,56975
56976,,,56976
56977,,,56977
56978,,,56978
56979,,,56979
56980,,,56980
56981,,,56981
56982,,,56982
56983,,,56983
56984,,,56984
56985,,,56985
56986,,,56986
56987,,,56987
56988,,,56988
56989,,,56989
56990,,,56990
56991,,,56991
56992,,,56992
56993,,,56993
56994,,,56994
56995,,,56995
56996,,,56996
56997,,,56997
56998,,,56998
56999,,,56999
57000,,,57000
57001,,,57001
57002,,,57002
57003,,,57003
57004,,,57004
57005,,,57005
57006,,,57006
57007,,,57007
57008,,,57008
57009,,,57009
57010,,,57010
57011,,,57011
57012,,,57012
57013,,,57013
57014,,,57014
57015,,,57015
57016,,,57016
57017,,,57017
57018,,,57018
57019,,,57019
57020,,,57020
57021,,,57021
57022,,,57022
57023,,,57023
57024,,,57024
57025,,,57025
57026,,,57026
57027,,,57027
57028,,,57028
57029,,,57029
57030,,,57030
57031,,,57031
57032,,,57032
57033,,,57033
57034,,,57034
57035,,,57035
57036,,,57036
57037,,,57037
57038,,,57038
57039,,,57039
57040,,,57040
57041,,,57041
57042,,,57042
57043,,,57043
57044,,,57044
57045,,,57045
57046,,,57046
57047,,,57047
57048,,,57048
57049,,,57049
57050,,,57050
57051,,,57051
57052,,,57052
57053,,,57053
57054,,,57054
57055,,,57055
57056,,,57056
57057,,,57057
57058,,,57058
57059,,,57059
57060,,,57060
64886,,,64886
64887,,,64887
64888,,,64888
64889,,,64889
64890,,,64890
64891,,,64891
64892,,,64892
64893,,,64893
64894,,,64894
64895,,,64895
64896,,,64896
64897,,,64897
64898,,,64898
64899,,,64899
64900,,,64900
64901,,,64901
64902,,,64902
64903,,,64903
64904,,,64904
64905,,,64905
64906,,,64906
64907,,,64907
64908,,,64908
64909,,,64909
64910,,,64910
64911,,,64911
64912,,,64912
64913,,,64913
64914,,,64914
64915,,,64915
64916,,,64916
64917,,,64917
64918,,,64918
64919,,,64919
64920,,,64920
64921,,,64921
64922,,,64922
64923,,,64923
64924,,,64924
64925,,,64925
64926,,,64926
64927,,,64927
64928,,,64928
64929,,,64929
64930,,,64930
64931,,,64931
64932,,,64932
64933,,,64933
64934,,,64934
64935,,,64935
64936,,,64936
64937,,,64937
64938,,,64938
64939,,,64939
64940,,,64940
64941,,,64941
64942,,,64942
64943,,,64943
64944,,,64944
64945,,,64945
64946,,,64946
64947,,,64947
64948,,,64948
64949,,,64949
64950,,,64950
64951,,,64951
64952,,,64952
64953,,,64953
64954,,,64954
64955,,,64955
64956,,,64956
64957,,,64957
64958,,,64958
64959,,,64959
64960,,,64960
64961,,,64961
64962,,,64962
64963,,,64963
64964,,,64964
64965,,,64965
64966,,,64966
64967,,,64967
64968,,,64968
64969,,,64969
64970,,,64970
54619,,,54619
54620,,,54620
54621,,,54621
54622,,,54622
54623,,,54623
54624,,,54624
54625,,,54625
54626,,,54626
54627,,,54627
54628,,,54628
54629,,,54629
54630,,,54630
54631,,,54631
54632,,,54632
54633,,,54633
54634,,,54634
54635,,,54635
54636,,,54636
54637,,,54637
54638,,,54638
54639,,,54639
54640,,,54640
54641,,,54641
54642,,,54642
54643,,,54643
54644,,,54644
54645,,,54645
54646,,,54646
54647,,,54647
54648,,,54648
54649,,,54649
54650,,,54650
54651,,,54651
54652,,,54652
54653,,,54653
54654,,,54654
54655,,,54655
54656,,,54656
54657,,,54657
54658,,,54658
54659,,,54659
54660,,,54660
54661,,,54661
54662,,,54662
54663,,,54663
54664,,,54664
54665,,,54665
54666,,,54666
54667,,,54667
54668,,,54668
54669,,,54669
54670,,,54670
54671,,,54671
54672,,,54672
54673,,,54673
54674,,,54674
54675,,,54675
54676,,,54676
54677,,,54677
54678,,,54678
54679,,,54679
54680,,,54680
54681,,,54681
54682,,,54682
54683,,,54683
54684,,,54684
54685,,,54685
54686,,,54686
54687,,,54687
54688,,,54688
54689,,,54689
54690,,,54690
54691,,,54691
54692,,,54692
54693,,,54693
54694,,,54694
54695,,,54695
54696,,,54696
54697,,,54697
54698,,,54698
54699,,,54699
54700,,,54700
54701,,,54701
54702,,,54702
54703,,,54703
54704,,,54704
54705,,,54705
54706,,,54706
54707,,,54707
54708,,,54708
54709,,,54709
54710,,,54710
54711,,,54711
64685,,,64685
64686,,,64686
64687,,,64687
64688,,,64688
64689,,,64689
64690,,,64690
64691,,,64691
64692,,,64692
64693,,,64693
64694,,,64694
64695,,,64695
64696,,,64696
64697,,,64697
64698,,,64698
64699,,,64699
64700,,,64700
64701,,,64701
64702,,,64702
64703,,,64703
64704,,,64704
64705,,,64705
64706,,,64706
64707,,,64707
64708,,,64708
64709,,,64709
64710,,,64710
64711,,,64711
64712,,,64712
64713,,,64713
64714,,,64714
64715,,,64715
64716,,,64716
79084,,,79084
79085,,,79085
79086,,,79086
79087,,,79087
79088,,,79088
79089,,,79089
79090,,,79090
79091,,,79091
79092,,,79092
79093,,,79093
79094,,,79094
79095,,,79095
79096,,,79096
79097,,,79097
79098,,,79098
79099,,,79099
79100,,,79100
79101,,,79101
79102,,,79102
79103,,,79103
79104,,,79104
79105,,,79105
79106,,,79106
79107,,,79107
79108,,,79108
79109,,,79109
79110,,,79110
79111,,,79111
79112,,,79112
79113,,,79113
79114,,,79114
79115,,,79115
79116,,,79116
79117,,,79117
79118,,,79118
79119,,,79119
79120,,,79120
79121,,,79121
79122,,,79122
79123,,,79123
79124,,,79124
79125,,,79125
79126,,,79126
79127,,,79127
79128,,,79128
79129,,,79129
79130,,,79130
79131,,,79131
79132,,,79132
79133,,,79133
79134,,,79134
79135,,,79135
79136,,,79136
79137,,,79137
79138,,,79138
79139,,,79139
79140,,,79140
79141,,,79141
79142,,,79142
79143,,,79143
79144,,,79144
79145,,,79145
79146,,,79146
79147,,,79147
79148,,,79148
79149,,,79149
79150,,,79150
80799,,,80799
80800,,,80800
80801,,,80801
80802,,,80802
80803,,,80803
80804,,,80804
80805,,,80805
80806,,,80806
80807,,,80807
80808,,,80808
80809,,,80809
80810,,,80810
80811,,,80811
80812,,,80812
80813,,,80813
80814,,,80814
80815,,,80815
80816,,,80816
80817,,,80817
80818,,,80818
80819,,,80819
80820,,,80820
80821,,,80821
80822,,,80822
80823,,,80823
80824,,,80824
80825,,,80825
80826,,,80826
80827,,,80827
80828,,,80828
80829,,,80829
80830,,,80830
80831,,,80831
80832,,,80832
80833,,,80833
80834,,,80834
80835,,,80835
80836,,,80836
80837,,,80837
80838,,,80838
80839,,,80839
80840,,,80840
80841,,,80841
80842,,,80842
80843,,,80843
80844,,,80844
80845,,,80845
80846,,,80846
80847,,,80847
80848,,,80848
80849,,,80849
80850,,,80850
80851,,,80851
80852,,,80852
80853,,,80853
80854,,,80854
80855,,,80855
80856,,,80856
80857,,,80857
80858,,,80858
80859,,,80859
80860,,,80860
80861,,,80861
80862,,,80862
80863,,,80863
80864,,,80864
80865,,,80865
80866,,,80866
80867,,,80867
80868,,,80868
80869,,,80869
80870,,,80870
80871,,,80871
80872,,,80872
80873,,,80873
80874,,,80874
80875,,,80875
80876,,,80876
80877,,,80877
80878,,,80878
80879,,,80879
80880,,,80880
80881,,,80881
80882,,,80882
80883,,,80883
80884,,,80884
80885,,,80885
80886,,,80886
80887,,,80887
80888,,,80888
80889,,,80889
80890,,,80890
80891,,,80891
80892,,,80892
80893,,,80893
80894,,,80894
80895,,,80895
80896,,,80896
80897,,,80897
80898,,,80898
80899,,,80899
60361,,,60361
60362,,,60362
60363,,,60363
60364,,,60364
60365,,,60365
60366,,,60366
60367,,,60367
60368,,,60368
60369,,,60369
60370,,,60370
60371,,,60371
60372,,,60372
60373,,,60373
60374,,,60374
60375,,,60375
60376,,,60376
60377,,,60377
60378,,,60378
60379,,,60379
60380,,,60380
60381,,,60381
60382,,,60382
60383,,,60383
60384,,,60384
60385,,,60385
60386,,,60386
60387,,,60387
60388,,,60388
60389,,,60389
60390,,,60390
60391,,,60391
60392,,,60392
60393,,,60393
60394,,,60394
60395,,,60395
60396,,,60396
60397,,,60397
60398,,,60398
60399,,,60399
60400,,,60400
60401,,,60401
60402,,,60402
60403,,,60403
60404,,,60404
60405,,,60405
60406,,,60406
60407,,,60407
60408,,,60408
60409,,,60409
60410,,,60410
60411,,,60411
60412,,,60412
60413,,,60413
60414,,,60414
60415,,,60415
60416,,,60416
60417,,,60417
60418,,,60418
60419,,,60419
60420,,,60420
60421,,,60421
60422,,,60422
60423,,,60423
60424,,,60424
60425,,,60425
60426,,,60426
60427,,,60427
60428,,,60428
60429,,,60429
60430,,,60430
60431,,,60431
60432,,,60432
60433,,,60433
60434,,,60434
60435,,,60435
60436,,,60436
60437,,,60437
60438,,,60438
60439,,,60439
60440,,,60440
60441,,,60441
60442,,,60442
60443,,,60443
60444,,,60444
60445,,,60445
60446,,,60446
60447,,,60447
60448,,,60448
60449,,,60449
60450,,,60450
60451,,,60451
60452,,,60452
60453,,,60453
60454,,,60454
60455,,,60455
60456,,,60456
60457,,,60457
60458,,,60458
60459,,,60459
60460,,,60460
60461,,,60461
60462,,,60462
60463,,,60463
60464,,,60464
60465,,,60465
60466,,,60466
60467,,,60467
60468,,,60468
60469,,,60469
60470,,,60470
60471,,,60471
60472,,,60472
60473,,,60473
60474,,,60474
60475,,,60475
60476,,,60476
60477,,,60477
60478,,,60478
60479,,,60479
60480,,,60480
60481,,,60481
60482,,,60482
60483,,,60483
60484,,,60484
60485,,,60485
60486,,,60486
60487,,,60487
60488,,,60488
60489,,,60489
60490,,,60490
60491,,,60491
60492,,,60492
60493,,,60493
60494,,,60494
60495,,,60495
60496,,,60496
60497,,,60497
60498,,,60498
60499,,,60499
60500,,,60500
60501,,,60501
60502,,,60502
60503,,,60503
60504,,,60504
60505,,,60505
60506,,,60506
60507,,,60507
60508,,,60508
60509,,,60509
60510,,,60510
60511,,,60511
60512,,,60512
60513,,,60513
62789,,,62789
62790,,,62790
62791,,,62791
62792,,,62792
62793,,,62793
62794,,,62794
62795,,,62795
62796,,,62796
62797,,,62797
62798,,,62798
62799,,,62799
62800,,,62800
62801,,,62801
62802,,,62802
62803,,,62803
62804,,,62804
62805,,,62805
62806,,,62806
62807,,,62807
62808,,,62808
62809,,,62809
62810,,,62810
62811,,,62811
62812,,,62812
62813,,,62813
6775,,,6775
6791,,,6791
6792,,,6792
6793,,,6793
6794,,,6794
6805,,,6805
6806,,,6806
6819,,,6819
6822,,,6822
6823,,,6823
6832,,,6832
6839,,,6839
6846,,,6846
6850,,,6850
6858,,,6858
6867,,,6867
6871,,,6871
6872,,,6872
6873,,,6873
6877,,,6877
6880,,,6880
6881,,,6881
6882,,,6882
6883,,,6883
6884,,,6884
6885,,,6885
6886,,,6886
6891,,,6891
6892,,,6892
6894,,,6894
6895,,,6895
6896,,,6896
6897,,,6897
6899,,,6899
6902,,,6902
6905,,,6905
6908,,,6908
6910,,,6910
6911,,,6911
6912,,,6912
6913,,,6913
6914,,,6914
6915,,,6915
6916,,,6916
6917,,,6917
6919,,,6919
14700,,,14700
14701,,,14701
14702,,,14702
14703,,,14703
14704,,,14704
14705,,,14705
14706,,,14706
14707,,,14707
14708,,,14708
14709,,,14709
14710,,,14710
14711,,,14711
14712,,,14712
14713,,,14713
14714,,,14714
14716,,,14716
14717,,,14717
14718,,,14718
14719,,,14719
14720,,,14720
14721,,,14721
14722,,,14722
14723,,,14723
14724,,,14724
14725,,,14725
14726,,,14726
14727,,,14727
14728,,,14728
14731,,,14731
14732,,,14732
14735,,,14735
14736,,,14736
14738,,,14738
14741,,,14741
14746,,,14746
14747,,,14747
14749,,,14749
14750,,,14750
14752,,,14752
14753,,,14753
14754,,,14754
14755,,,14755
14756,,,14756
14758,,,14758
14759,,,14759
14760,,,14760
14761,,,14761
14762,,,14762
14764,,,14764
14767,,,14767
14768,,,14768
14769,,,14769
14770,,,14770
14771,,,14771
14774,,,14774
14775,,,14775
14776,,,14776
14777,,,14777
14778,,,14778
14779,,,14779
14780,,,14780
14781,,,14781
14782,,,14782
14783,,,14783
14784,,,14784
14785,,,14785
14786,,,14786
14787,,,14787
14790,,,14790
14791,,,14791
14793,,,14793
14796,,,14796
14797,,,14797
14798,,,14798
14800,,,14800
14804,,,14804
14809,,,14809
14811,,,14811
14812,,,14812
14815,,,14815
14816,,,14816
14817,,,14817
14818,,,14818
14819,,,14819
2652,,,2652
2653,,,2653
2658,,,2658
2660,,,2660
2664,,,2664
2672,,,2672
2698,,,2698
2700,,,2700
2701,,,2701
2708,,,2708
2721,,,2721
2722,,,2722
2725,,,2725
2727,,,2727
2729,,,2729
2732,,,2732
2733,,,2733
2734,,,2734
2736,,,2736
2739,,,2739
2740,,,2740
2743,,,2743
2744,,,2744
2745,,,2745
2746,,,2746
2749,,,2749
2750,,,2750
2755,,,2755
2756,,,2756
2758,,,2758
2759,,,2759
2761,,,2761
2762,,,2762
2763,,,2763
2764,,,2764
2765,,,2765
2768,,,2768
2773,,,2773
2778,,,2778
2782,,,2782
2784,,,2784
2785,,,2785
2787,,,2787
2790,,,2790
2791,,,2791
2792,,,2792
2796,,,2796
2797,,,2797
2805,,,2805
2810,,,2810
2811,,,2811
2812,,,2812
2813,,,2813
2814,,,2814
2815,,,2815
2816,,,2816
2818,,,2818
2823,,,2823
2824,,,2824
2831,,,2831
2832,,,2832
2838,,,2838
2839,,,2839
2846,,,2846
2854,,,2854
2857,,,2857
2858,,,2858
2862,,,2862
2864,,,2864
2869,,,2869
2873,,,2873
2875,,,2875
2876,,,2876
2889,,,2889
2891,,,2891
2892,,,2892
2906,,,2906
2918,,,2918
2931,,,2931
2936,,,2936
2937,,,2937
2948,,,2948
2949,,,2949
2951,,,2951
2957,,,2957
2962,,,2962
2973,,,2973
2986,,,2986
2995,,,2995
2998,,,2998
3000,,,3000
3004,,,3004
3005,,,3005
3006,,,3006
3009,,,3009
3015,,,3015
3019,,,3019
3022,,,3022
3023,,,3023
3025,,,3025
3029,,,3029
3033,,,3033
3042,,,3042
3044,,,3044
3045,,,3045
3047,,,3047
3048,,,3048
3049,,,3049
3060,,,3060
3071,,,3071
3075,,,3075
3076,,,3076
3077,,,3077
3079,,,3079
3080,,,3080
3087,,,3087
3091,,,3091
3094,,,3094
3102,,,3102
3103,,,3103
3105,,,3105
3109,,,3109
3114,,,3114
3116,,,3116
3121,,,3121
3123,,,3123
3126,,,3126
3127,,,3127
3146,,,3146
3147,,,3147
3148,,,3148
3149,,,3149
3150,,,3150
3151,,,3151
3153,,,3153
3154,,,3154
3155,,,3155
3156,,,3156
3157,,,3157
3158,,,3158
3159,,,3159
3160,,,3160
3161,,,3161
3162,,,3162
3163,,,3163
3167,,,3167
3173,,,3173
3176,,,3176
3178,,,3178
3183,,,3183
3184,,,3184
3185,,,3185
3189,,,3189
3190,,,3190
4700,,,4700
4715,,,4715
4717,,,4717
4731,,,4731
4735,,,4735
4738,,,4738
4742,,,4742
4744,,,4744
4745,,,4745
4746,,,4746
4752,,,4752
4754,,,4754
4755,,,4755
4756,,,4756
4760,,,4760
4762,,,4762
4764,,,4764
4766,,,4766
4767,,,4767
4769,,,4769
4770,,,4770
4771,,,4771
4772,,,4772
4773,,,4773
4776,,,4776
4778,,,4778
4780,,,4780
4787,,,4787
4788,,,4788
4789,,,4789
4790,,,4790
4791,,,4791
4792,,,4792
4794,,,4794
4795,,,4795
4798,,,4798
4801,,,4801
4802,,,4802
4803,,,4803
4810,,,4810
4811,,,4811
4812,,,4812
4813,,,4813
4818,,,4818
4819,,,4819
4832,,,4832
4834,,,4834
4835,,,4835
4846,,,4846
4856,,,4856
4861,,,4861
4862,,,4862
4863,,,4863
4864,,,4864
4865,,,4865
4866,,,4866
4867,,,4867
4872,,,4872
4873,,,4873
4875,,,4875
4881,,,4881
4887,,,4887
4898,,,4898
4899,,,4899
4900,,,4900
4901,,,4901
4902,,,4902
4903,,,4903
4905,,,4905
4906,,,4906
4907,,,4907
4908,,,4908
4912,,,4912
4914,,,4914
4915,,,4915
61657,,,61657
61658,,,61658
61659,,,61659
61660,,,61660
61661,,,61661
61662,,,61662
61663,,,61663
61664,,,61664
61665,,,61665
61666,,,61666
61667,,,61667
61668,,,61668
61669,,,61669
61670,,,61670
61671,,,61671
61672,,,61672
61673,,,61673
61674,,,61674
61675,,,61675
61676,,,61676
61677,,,61677
61678,,,61678
61679,,,61679
61680,,,61680
61681,,,61681
61682,,,61682
78466,,,78466
78467,,,78467
78468,,,78468
78469,,,78469
78470,,,78470
78471,,,78471
78472,,,78472
78473,,,78473
78474,,,78474
78475,,,78475
78476,,,78476
78477,,,78477
78478,,,78478
78479,,,78479
78480,,,78480
78481,,,78481
78482,,,78482
78483,,,78483
78484,,,78484
78485,,,78485
78486,,,78486
78487,,,78487
78488,,,78488
78489,,,78489
78490,,,78490
78491,,,78491
78492,,,78492
78493,,,78493
78494,,,78494
78495,,,78495
78496,,,78496
78497,,,78497
78498,,,78498
78499,,,78499
78500,,,78500
78501,,,78501
78502,,,78502
78503,,,78503
78504,,,78504
78505,,,78505
78506,,,78506
78507,,,78507
78508,,,78508
78509,,,78509
78510,,,78510
78511,,,78511
78512,,,78512
78513,,,78513
78514,,,78514
78515,,,78515
78516,,,78516
78517,,,78517
78518,,,78518
78519,,,78519
78520,,,78520
78521,,,78521
78522,,,78522
78523,,,78523
78524,,,78524
78525,,,78525
78526,,,78526
78527,,,78527
78528,,,78528
78529,,,78529
78530,,,78530
78531,,,78531
78532,,,78532
78533,,,78533
78534,,,78534
78535,,,78535
78536,,,78536
78537,,,78537
78538,,,78538
78539,,,78539
78540,,,78540
78541,,,78541
78542,,,78542
78543,,,78543
78544,,,78544
78545,,,78545
78546,,,78546
78547,,,78547
78548,,,78548
78549,,,78549
78550,,,78550
78551,,,78551
78552,,,78552
78553,,,78553
78554,,,78554
78555,,,78555
78556,,,78556
78557,,,78557
78558,,,78558
78559,,,78559
78560,,,78560
78561,,,78561
78562,,,78562
78563,,,78563
78564,,,78564
78565,,,78565
78566,,,78566
78567,,,78567
78568,,,78568
78569,,,78569
78570,,,78570
81218,,,81218
81219,,,81219
81220,,,81220
81221,,,81221
81222,,,81222
81223,,,81223
81224,,,81224
81225,,,81225
81226,,,81226
81227,,,81227
81228,,,81228
81229,,,81229
81230,,,81230
81231,,,81231
81232,,,81232
81233,,,81233
81234,,,81234
81235,,,81235
81236,,,81236
81237,,,81237
81238,,,81238
81239,,,81239
81240,,,81240
81241,,,81241
81242,,,81242
81243,,,81243
81244,,,81244
81245,,,81245
81246,,,81246
81247,,,81247
81248,,,81248
81249,,,81249
81250,,,81250
81251,,,81251
81252,,,81252
81253,,,81253
81254,,,81254
81255,,,81255
81256,,,81256
81257,,,81257
81258,,,81258
81259,,,81259
81260,,,81260
81261,,,81261
81262,,,81262
81263,,,81263
81264,,,81264
81265,,,81265
81266,,,81266
81267,,,81267
81268,,,81268
81269,,,81269
81270,,,81270
81271,,,81271
81272,,,81272
81273,,,81273
81274,,,81274
81275,,,81275
